2025-10-23 00:11:36,628 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:18:14,400 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:25:25,316 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:21:34,009 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:22:38,360 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:20:36,413 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:29:10,573 - firewall - INFO - Packet allowed: 192.168.0.239 -> 255.255.255.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=255.255.255.255 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,276 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,277 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,378 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,478 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,580 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,683 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,784 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,885 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:11,986 - firewall - INFO - Packet allowed: 192.168.0.1 -> 239.255.255.250 (Protocol-(17, 20)) | src=192.168.0.1 | dst=239.255.255.250 | proto=Protocol-(17, 20)
2025-10-23 12:29:12,087 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,087 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,188 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,289 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,390 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,491 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,592 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,694 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:12,794 - firewall - INFO - Packet allowed: fe80::6283:e7ff:fe81:c1f8 -> ff02::c (Protocol-(17, 40)) | src=fe80::6283:e7ff:fe81:c1f8 | dst=ff02::c | proto=Protocol-(17, 40)
2025-10-23 12:29:13,399 - firewall - INFO - Packet allowed: 192.168.0.216 -> 20.50.73.4 (Protocol-(6, 20)) | src=192.168.0.216 | dst=20.50.73.4 | proto=Protocol-(6, 20)
2025-10-23 12:29:13,701 - firewall - INFO - Packet allowed: 20.50.73.4 -> 192.168.0.216 (Protocol-(6, 20)) | src=20.50.73.4 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,205 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,205 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,306 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,306 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,306 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,307 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,307 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,608 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:14,708 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:15,010 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.55.120.187 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.55.120.187 | proto=Protocol-(6, 20)
2025-10-23 12:29:15,411 - firewall - INFO - Packet allowed: 52.55.120.187 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.55.120.187 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,218 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 12:29:16,218 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 12:29:16,218 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 12:29:16,218 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 12:29:16,218 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,320 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,321 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,321 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,422 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,523 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,524 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,524 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,625 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,625 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,627 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,728 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,729 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,729 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,729 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,729 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,732 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,833 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,833 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,934 - firewall - INFO - Packet allowed: 13.67.9.5 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.67.9.5 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:16,937 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.67.9.5 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.67.9.5 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,047 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,048 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,149 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 12:29:19,149 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 12:29:19,150 - firewall - INFO - Packet allowed: 192.168.0.216 -> 20.50.73.4 (Protocol-(6, 20)) | src=192.168.0.216 | dst=20.50.73.4 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,150 - firewall - INFO - Packet allowed: 192.168.0.216 -> 20.50.73.4 (Protocol-(6, 20)) | src=192.168.0.216 | dst=20.50.73.4 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,150 - firewall - INFO - Packet allowed: 192.168.0.216 -> 20.50.73.4 (Protocol-(6, 20)) | src=192.168.0.216 | dst=20.50.73.4 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,150 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 12:29:19,151 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 12:29:19,151 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,151 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,352 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,353 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,353 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,354 - firewall - INFO - Packet allowed: 20.50.73.4 -> 192.168.0.216 (Protocol-(6, 20)) | src=20.50.73.4 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,354 - firewall - INFO - Packet allowed: 20.50.73.4 -> 192.168.0.216 (Protocol-(6, 20)) | src=20.50.73.4 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,355 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,355 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,355 - firewall - INFO - Packet allowed: 20.50.73.4 -> 192.168.0.216 (Protocol-(6, 20)) | src=20.50.73.4 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,456 - firewall - INFO - Packet allowed: 192.168.0.216 -> 20.50.73.4 (Protocol-(6, 20)) | src=192.168.0.216 | dst=20.50.73.4 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,557 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,557 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,558 - firewall - INFO - Packet allowed: 20.50.73.4 -> 192.168.0.216 (Protocol-(6, 20)) | src=20.50.73.4 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,558 - firewall - INFO - Packet allowed: 192.168.0.216 -> 20.50.73.4 (Protocol-(6, 20)) | src=192.168.0.216 | dst=20.50.73.4 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,558 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:19,860 - firewall - INFO - Packet allowed: 20.50.73.4 -> 192.168.0.216 (Protocol-(6, 20)) | src=20.50.73.4 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:20,062 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:20,967 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:21,069 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:21,069 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:21,070 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:21,773 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:22,377 - firewall - INFO - Packet allowed: 192.168.0.164 -> 224.0.0.251 (Protocol-(17, 20)) | src=192.168.0.164 | dst=224.0.0.251 | proto=Protocol-(17, 20)
2025-10-23 12:29:22,378 - firewall - INFO - Packet allowed: fe80::90de:2eff:fe18:3797 -> ff02::fb (Protocol-(17, 40)) | src=fe80::90de:2eff:fe18:3797 | dst=ff02::fb | proto=Protocol-(17, 40)
2025-10-23 12:29:22,479 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:22,883 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:23,789 - firewall - INFO - Packet allowed: 192.168.0.216 -> 50.19.188.200 (Protocol-(6, 20)) | src=192.168.0.216 | dst=50.19.188.200 | proto=Protocol-(6, 20)
2025-10-23 12:29:23,991 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,092 - firewall - INFO - Packet allowed: 50.19.188.200 -> 192.168.0.216 (Protocol-(6, 20)) | src=50.19.188.200 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,193 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,193 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,294 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,395 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,396 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,396 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,396 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,597 - firewall - INFO - Packet allowed: 104.18.19.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.19.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,699 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.19.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.19.125 | proto=Protocol-(6, 20)
2025-10-23 12:29:24,800 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.111.240.2 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.111.240.2 | proto=Protocol-(6, 20)
2025-10-23 12:29:25,003 - firewall - INFO - Packet allowed: 52.111.240.2 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.111.240.2 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:25,607 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.111.240.2 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.111.240.2 | proto=Protocol-(6, 20)
2025-10-23 12:29:25,807 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.255 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.255 | proto=Protocol-(17, 20)
2025-10-23 12:29:25,909 - firewall - INFO - Packet allowed: 52.111.240.2 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.111.240.2 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,110 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 12:29:26,110 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 12:29:26,110 - firewall - INFO - Packet allowed: 192.168.0.216 -> 3.209.95.179 (Protocol-(6, 20)) | src=192.168.0.216 | dst=3.209.95.179 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,412 - firewall - INFO - Packet allowed: 192.168.0.216 -> 54.85.213.3 (Protocol-(6, 20)) | src=192.168.0.216 | dst=54.85.213.3 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,412 - firewall - INFO - Packet allowed: 3.209.95.179 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.209.95.179 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,613 - firewall - INFO - Packet allowed: 192.168.0.216 -> 3.225.5.117 (Protocol-(6, 20)) | src=192.168.0.216 | dst=3.225.5.117 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,614 - firewall - INFO - Packet allowed: 54.85.213.3 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.85.213.3 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,815 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,815 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,916 - firewall - INFO - Packet allowed: 192.168.0.216 -> 44.207.117.45 (Protocol-(6, 20)) | src=192.168.0.216 | dst=44.207.117.45 | proto=Protocol-(6, 20)
2025-10-23 12:29:26,916 - firewall - INFO - Packet allowed: 3.225.5.117 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.225.5.117 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,118 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.0.229.62 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.0.229.62 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,219 - firewall - INFO - Packet allowed: 44.207.117.45 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.207.117.45 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,419 - firewall - INFO - Packet allowed: 192.168.0.216 -> 35.170.252.36 (Protocol-(6, 20)) | src=192.168.0.216 | dst=35.170.252.36 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,420 - firewall - INFO - Packet allowed: 3.209.95.179 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.209.95.179 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,420 - firewall - INFO - Packet allowed: 52.0.229.62 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.0.229.62 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,721 - firewall - INFO - Packet allowed: 192.168.0.216 -> 52.44.172.254 (Protocol-(6, 20)) | src=192.168.0.216 | dst=52.44.172.254 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,722 - firewall - INFO - Packet allowed: 35.170.252.36 -> 192.168.0.216 (Protocol-(6, 20)) | src=35.170.252.36 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,722 - firewall - INFO - Packet allowed: 54.85.213.3 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.85.213.3 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,924 - firewall - INFO - Packet allowed: 192.168.0.216 -> 54.158.152.188 (Protocol-(6, 20)) | src=192.168.0.216 | dst=54.158.152.188 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,924 - firewall - INFO - Packet allowed: 52.44.172.254 -> 192.168.0.216 (Protocol-(6, 20)) | src=52.44.172.254 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 12:29:27,925 - firewall - INFO - Packet allowed: 3.225.5.117 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.225.5.117 | dst=192.168.0.216 | proto=Protocol-(6, 20)
